"","res_id","date_gen","date_checkin","nights","guests","ori_id","agency_id","mean_price_per_night","status"
"13289",11260602,2021-07-23,2021-07-23,1,2,14,"Agencia_1",88.99,"Cancelled"
"13290",11288078,2021-07-27,2021-07-29,2,2,14,"Agencia_1",73.495,"Cancelled"
"13291",11315254,2021-07-31,2021-07-31,1,2,14,"Agencia_1",86.99,"Cancelled"
"13292",10249484,2020-11-27,2021-07-21,2,2,14,"Agencia_1",81.905,"Cancelled"
"13293",11304885,2021-07-29,2021-08-02,3,2,14,"Agencia_1",85.6633333333333,"Confirmed"
"13294",11334797,2021-08-03,2021-08-04,2,3,14,"Agencia_1",94.13,"Cancelled"
"13295",11315305,2021-07-31,2021-08-03,3,2,14,"Agencia_1",95.6633333333333,"Confirmed"
"13296",11288306,2021-07-27,2021-07-30,2,2,14,"Agencia_1",87.99,"Confirmed"
"13297",11304915,2021-07-29,2021-08-08,3,2,14,"Agencia_1",92.9233333333333,"Confirmed"
"13298",11261052,2021-07-23,2021-07-25,2,0,14,"Agencia_1",0,"Confirmed"
"13299",11260595,2021-07-23,2021-08-16,4,0,14,"Agencia_1",0,"Confirmed"
"13300",11260560,2021-07-23,2021-07-23,1,2,14,"Agencia_1",88.99,"Cancelled"
"13301",11261382,2021-07-23,2021-07-29,7,0,14,"Agencia_1",0,"Confirmed"
"13302",11288348,2021-07-27,2021-09-03,3,2,14,"Agencia_1",106.533333333333,"Confirmed"
"13303",11330788,2021-08-02,2021-08-30,8,1,14,"Agencia_1",134.1175,"Confirmed"
"13304",11288443,2021-07-27,2021-07-28,4,2,14,"Agencia_1",17.2475,"Confirmed"
"13305",11288425,2021-07-27,2021-07-28,4,2,14,"Agencia_1",78.485,"Cancelled"
"13306",11598283,2021-09-09,2021-09-09,1,2,14,"Agencia_1",71.99,"Cancelled"
"13307",11261143,2021-07-23,2021-09-12,5,3,14,"Agencia_1",71.52,"Cancelled"
"13308",11262013,2021-07-23,2021-07-28,2,2,14,"Agencia_1",88,"Cancelled"
"13309",11305130,2021-07-29,2021-08-24,5,2,14,"Agencia_1",78.554,"Cancelled"
"13310",11305135,2021-07-29,2021-08-30,4,2,14,"Agencia_1",73.735,"Confirmed"
"13311",11305102,2021-07-29,2021-10-08,4,2,14,"Agencia_1",79.4125,"Confirmed"
"13312",11315509,2021-07-28,2021-07-31,1,1,14,"Agencia_1",83,"Cancelled"
"13313",11315510,2021-07-31,2021-08-01,1,2,14,"Agencia_1",68.99,"Cancelled"
"13314",11262139,2021-07-23,2021-12-04,4,2,14,"Agencia_1",46.285,"Confirmed"
"13315",11262160,2021-07-23,2021-08-05,2,3,14,"Agencia_1",133.99,"Cancelled"
"13316",11262342,2021-07-23,2021-08-06,2,2,14,"Agencia_1",123.995,"Cancelled"
"13317",11288695,2021-07-27,2021-08-01,1,2,14,"Agencia_1",49,"Cancelled"
"13318",11326903,2021-08-02,2021-08-03,1,2,14,"Agencia_1",79,"Confirmed"
"13319",11288699,2021-07-27,2021-07-30,2,3,14,"Agencia_1",97.995,"Cancelled"
"13320",11262643,2021-07-23,2021-07-23,1,2,14,"Agencia_1",88.99,"Cancelled"
"13321",11262644,2021-07-23,2021-07-23,1,2,14,"Agencia_1",88.99,"Cancelled"
"13322",11337841,2021-08-03,2021-08-04,1,2,14,"Agencia_1",83.99,"Cancelled"
"13323",11263221,2021-07-23,2021-07-23,1,2,14,"Agencia_1",88.99,"Cancelled"
"13324",11315625,2021-07-31,2021-08-01,3,3,14,"Agencia_1",85.66,"Cancelled"
"13325",11326963,2021-08-02,2021-08-03,1,2,14,"Agencia_1",79,"Confirmed"
"13326",11288808,2021-07-27,2021-08-01,1,2,14,"Agencia_1",49,"Confirmed"
"13327",11288809,2021-07-27,2021-08-01,1,2,14,"Agencia_1",49,"Confirmed"
"13328",11337842,2021-08-03,2021-08-04,1,3,14,"Agencia_1",94,"Cancelled"
"13329",11322591,2021-08-01,2021-10-10,10,0,14,"Agencia_1",0,"Confirmed"
"13330",11598436,2021-09-09,2021-09-11,3,2,14,"Agencia_1",93.66,"Cancelled"
"13331",11305360,2021-07-29,2021-09-04,3,2,14,"Agencia_1",92.3566666666667,"Cancelled"
"13332",11315823,2021-07-31,2021-07-31,2,2,14,"Agencia_1",95.19,"Cancelled"
"13333",11288904,2021-07-27,2021-07-30,3,2,14,"Agencia_1",74.9933333333333,"Cancelled"
"13334",11322641,2021-08-01,2021-08-07,1,3,14,"Agencia_1",138.54,"Cancelled"
"13335",11288928,2021-07-27,2021-07-27,1,2,14,"Agencia_1",68.99,"Confirmed"
"13336",11327072,2021-08-02,2021-08-02,2,2,14,"Agencia_1",79,"Cancelled"
"13337",11604790,2021-09-10,2021-09-18,1,3,14,"Agencia_1",122.6,"Cancelled"
"13338",11289201,2021-07-27,2021-07-29,1,3,14,"Agencia_1",79,"Cancelled"
"13339",11289237,2021-07-27,2021-07-30,1,2,14,"Agencia_1",77.99,"Cancelled"
"13340",11289023,2021-07-27,2021-10-23,1,2,14,"Agencia_1",80.1,"Confirmed"
"13341",11289290,2021-07-27,2021-07-28,1,2,14,"Agencia_1",68.99,"Cancelled"
"13342",11289335,2021-07-27,2021-08-01,1,2,14,"Agencia_1",49,"Cancelled"
"13343",11289337,2021-07-27,2021-08-01,1,2,14,"Agencia_1",49,"Cancelled"
"13344",11322686,2021-08-01,2021-08-20,2,1,14,"Agencia_1",130.99,"Confirmed"
"13345",11289560,2021-07-27,2021-07-27,1,2,14,"Agencia_1",68.99,"Cancelled"
"13346",11289549,2021-07-27,2021-07-27,1,1,14,"Agencia_1",69,"Cancelled"
"13347",11263810,2021-07-23,2021-07-25,1,2,14,"Agencia_1",55,"Cancelled"
"13348",11289075,2021-07-27,2021-08-01,1,2,14,"Agencia_1",49,"Cancelled"
"13349",11289076,2021-07-27,2021-08-01,1,2,14,"Agencia_1",49,"Cancelled"
"13350",11168499,2021-07-09,2021-07-21,11,2,14,"Agencia_1",93.4263636363636,"Cancelled"
"13351",11289772,2021-07-27,2021-07-28,1,3,14,"Agencia_1",75.64,"Cancelled"
"13352",11289846,2021-07-27,2021-07-28,2,2,14,"Agencia_1",68.99,"Cancelled"
"13353",11264276,2021-07-23,2021-07-24,1,2,14,"Agencia_1",118.99,"Cancelled"
"13354",11305509,2021-07-29,2021-08-12,2,3,14,"Agencia_1",146.99,"Cancelled"
"13355",11264577,2021-07-23,2021-07-25,1,2,14,"Agencia_1",55,"Cancelled"
"13356",11289894,2021-07-27,2021-07-29,2,2,14,"Agencia_1",73.495,"Cancelled"
"13357",11289874,2021-07-27,2021-07-30,3,3,14,"Agencia_1",84.9966666666667,"Cancelled"
"13358",11288269,2021-07-27,2021-07-31,2,2,14,"Agencia_1",73.495,"Cancelled"
"13359",11315943,2021-07-31,2021-08-01,5,2,14,"Agencia_1",86.994,"Cancelled"
"13360",11264509,2021-07-23,2021-12-04,4,2,14,"Agencia_1",46.285,"Cancelled"
"13361",11264902,2021-07-23,2021-09-04,3,2,14,"Agencia_1",100.323333333333,"Cancelled"
"13362",11264845,2021-07-23,2021-07-25,1,2,14,"Agencia_1",55,"Cancelled"
"13363",11289911,2021-07-27,2021-08-26,3,3,14,"Agencia_1",78.7433333333333,"Cancelled"
"13364",11305630,2021-07-29,2021-09-10,2,2,14,"Agencia_1",81.985,"Confirmed"
"13365",11305575,2021-07-29,2021-07-30,1,2,14,"Agencia_1",88.99,"Cancelled"
"13366",11289970,2021-07-27,2021-08-01,1,2,14,"Agencia_1",49,"Confirmed"
"13367",11264946,2021-07-23,2021-08-17,3,3,14,"Agencia_1",120.973333333333,"Confirmed"
"13368",11264920,2021-07-23,2021-09-03,3,2,14,"Agencia_1",124.656666666667,"Confirmed"
"13369",11322738,2021-08-01,2021-08-17,1,3,14,"Agencia_1",118.14,"Cancelled"
"13370",11322741,2021-08-01,2021-08-26,2,2,14,"Agencia_1",90.99,"Cancelled"
"13371",11316061,2021-07-31,2021-08-04,2,2,14,"Agencia_1",103.99,"Confirmed"
"13372",11264790,2021-07-23,2021-09-04,3,0,14,"Agencia_1",0,"Confirmed"
"13373",11265111,2021-07-23,2021-07-26,3,3,14,"Agencia_1",90.8633333333333,"Cancelled"
"13374",11265112,2021-07-23,2021-07-26,3,1,14,"Agencia_1",91.66,"Cancelled"
"13375",11290068,2021-07-27,2021-08-02,1,2,14,"Agencia_1",58.99,"Cancelled"
"13376",11305686,2021-07-29,2021-08-14,7,3,14,"Agencia_1",109.761428571429,"Confirmed"
"13377",11305716,2021-07-29,2021-08-09,5,2,14,"Agencia_1",102.524,"Cancelled"
"13378",11598545,2021-09-09,2021-09-09,1,2,14,"Agencia_1",71.99,"Cancelled"
"13379",11290144,2021-07-27,2021-09-02,5,2,14,"Agencia_1",92.482,"Cancelled"
"13380",11290100,2021-07-27,2021-07-27,1,3,14,"Agencia_1",88.99,"Cancelled"
"13381",11290099,2021-07-27,2021-07-27,1,2,14,"Agencia_1",68.99,"Cancelled"
"13382",11290316,2021-07-27,2021-07-31,5,2,14,"Agencia_1",80.796,"Cancelled"
"13383",11290433,2021-07-27,2021-07-31,2,2,14,"Agencia_1",73.495,"Cancelled"
"13384",11316149,2021-07-31,2021-08-04,2,2,14,"Agencia_1",103.99,"Cancelled"
"13385",11265687,2021-07-23,2021-07-25,1,2,14,"Agencia_1",55,"Cancelled"
"13386",11290435,2021-07-27,2021-09-03,2,2,14,"Agencia_1",133.99,"Confirmed"
"13387",11598894,2021-09-09,2021-09-16,5,2,14,"Agencia_1",97.39,"Confirmed"
"13388",11265854,2021-07-23,2021-08-04,3,2,14,"Agencia_1",92.65,"Confirmed"
"13389",11265819,2021-07-23,2021-07-26,2,1,14,"Agencia_1",103.99,"Cancelled"
"13390",11265820,2021-07-23,2021-07-26,2,1,14,"Agencia_1",103.99,"Cancelled"
"13391",11265821,2021-07-23,2021-07-26,2,1,14,"Agencia_1",103.99,"Cancelled"
"13392",11336887,2021-08-03,2021-08-05,3,3,14,"Agencia_1",125.993333333333,"Cancelled"
"13393",11313795,2021-07-30,2021-08-01,2,2,14,"Agencia_1",73.995,"Cancelled"
"13394",11290521,2021-07-27,2021-08-13,5,2,14,"Agencia_1",103.7,"Cancelled"
"13395",11290553,2021-07-27,2021-08-01,1,2,14,"Agencia_1",49,"Cancelled"
"13396",11290793,2021-07-27,2021-08-31,3,2,14,"Agencia_1",68,"Cancelled"
"13397",11290779,2021-07-27,2021-08-01,1,2,14,"Agencia_1",49,"Confirmed"
"13398",11266423,2021-07-23,2021-07-27,1,3,14,"Agencia_1",105.6,"Cancelled"
"13399",11327368,2021-08-02,2021-08-03,3,2,14,"Agencia_1",95.6633333333333,"Cancelled"
"13400",11316192,2021-07-31,2021-08-04,1,2,14,"Agencia_1",98.99,"Confirmed"
"13401",11266214,2021-07-23,2021-12-03,3,2,14,"Agencia_1",36.2233333333333,"Confirmed"
"13402",11266215,2021-07-23,2021-12-03,3,2,14,"Agencia_1",36.2233333333333,"Confirmed"
"13403",11290925,2021-07-27,2021-07-28,4,2,14,"Agencia_1",78.49,"Cancelled"
"13404",11290827,2021-07-27,2021-07-30,3,2,14,"Agencia_1",74.9933333333333,"Cancelled"
"13405",11290828,2021-07-27,2021-07-30,3,1,14,"Agencia_1",74.9933333333333,"Cancelled"
"13406",11290815,2021-07-27,2021-07-29,7,2,14,"Agencia_1",78.7057142857143,"Cancelled"
"13407",11305951,2021-07-29,2021-09-18,2,2,14,"Agencia_1",94.99,"Confirmed"
"13408",11316459,2021-07-31,2021-09-05,3,2,14,"Agencia_1",81.8833333333333,"Cancelled"
"13409",11316464,2021-07-31,2021-07-31,1,2,14,"Agencia_1",113.99,"Cancelled"
"13410",11316463,2021-07-31,2021-07-31,1,2,14,"Agencia_1",94.99,"Cancelled"
"13411",11290958,2021-07-27,2021-09-13,2,2,14,"Agencia_1",81.99,"Confirmed"
"13412",11291040,2021-07-27,2021-07-30,2,2,14,"Agencia_1",47.995,"Confirmed"
"13413",11291035,2021-07-27,2021-07-30,2,2,14,"Agencia_1",87.99,"Cancelled"
"13414",11290967,2021-07-27,2021-08-01,2,2,14,"Agencia_1",53.995,"Cancelled"
"13415",11290983,2021-07-27,2021-08-01,5,2,14,"Agencia_1",82.992,"Cancelled"
"13416",11291064,2021-07-27,2021-09-15,4,3,14,"Agencia_1",-0.265,"Confirmed"
"13417",11291189,2021-07-27,2021-08-25,2,2,14,"Agencia_1",84.495,"Cancelled"
"13418",11291260,2021-07-27,2021-08-02,1,2,14,"Agencia_1",58.98,"Cancelled"
"13419",11291294,2021-07-27,2021-07-31,1,3,14,"Agencia_1",96.25,"Cancelled"
"13420",11291465,2021-07-27,2021-07-27,1,2,14,"Agencia_1",68.99,"Cancelled"
"13421",11291513,2021-07-27,2021-07-28,4,2,14,"Agencia_1",78.49,"Cancelled"
"13422",11291517,2021-07-27,2021-09-05,9,2,14,"Agencia_1",72.7155555555556,"Confirmed"
"13423",11306055,2021-07-29,2021-08-15,3,3,14,"Agencia_1",86.1566666666667,"Cancelled"
"13424",11306059,2021-07-29,2021-08-01,2,3,14,"Agencia_1",68.63,"Confirmed"
"13425",11291588,2021-07-27,2021-07-31,4,2,14,"Agencia_1",76.245,"Cancelled"
"13426",11291606,2021-07-27,2021-08-02,1,3,14,"Agencia_1",68.99,"Confirmed"
"13427",11338281,2021-08-03,2021-08-10,2,2,14,"Agencia_1",98.99,"Cancelled"
"13428",11291676,2021-07-27,2021-08-01,1,2,14,"Agencia_1",68.99,"Cancelled"
"13429",11291677,2021-07-27,2021-08-01,1,2,14,"Agencia_1",68.99,"Cancelled"
"13430",11291651,2021-07-27,2021-08-01,2,2,14,"Agencia_1",63.99,"Cancelled"
"13431",11316548,2021-07-31,2021-08-27,1,3,14,"Agencia_1",84.78,"Cancelled"
"13432",11316517,2021-07-31,2021-07-31,1,2,14,"Agencia_1",94.99,"Confirmed"
"13433",11316565,2021-07-31,2021-08-02,4,2,14,"Agencia_1",91.495,"Cancelled"
"13434",11316624,2021-07-31,2021-07-31,1,3,14,"Agencia_1",97.74,"Cancelled"
"13435",11316612,2021-07-31,2021-07-31,1,1,14,"Agencia_1",94.99,"Cancelled"
"13436",11335002,2021-08-03,2021-08-06,4,2,14,"Agencia_1",124.745,"Confirmed"
"13437",11335033,2021-08-03,2021-08-06,4,1,14,"Agencia_1",124.7425,"Confirmed"
"13438",11335034,2021-08-03,2021-08-06,4,3,14,"Agencia_1",118.9825,"Confirmed"
"13439",11291764,2021-07-27,2021-08-27,3,3,14,"Agencia_1",93.21,"Cancelled"
"13440",11291779,2021-07-27,2021-08-07,1,3,14,"Agencia_1",138.54,"Confirmed"
"13441",11291780,2021-07-27,2021-08-07,1,3,14,"Agencia_1",138.54,"Confirmed"
"13442",11306283,2021-07-29,2021-08-17,7,2,14,"Agencia_1",75.4842857142857,"Cancelled"
"13443",11306285,2021-07-29,2021-08-17,7,2,14,"Agencia_1",106.492857142857,"Cancelled"
"13444",11291837,2021-07-27,2021-08-22,5,2,14,"Agencia_1",78.88,"Cancelled"
"13445",11292064,2021-07-27,2021-08-17,6,3,14,"Agencia_1",104.555,"Confirmed"
"13446",11316947,2021-07-31,2021-07-31,1,3,14,"Agencia_1",97.74,"Cancelled"
"13447",11291781,2021-07-27,2021-07-31,1,3,14,"Agencia_1",89.03,"Confirmed"
"13448",11292164,2021-07-27,2021-07-29,2,2,14,"Agencia_1",73.495,"Confirmed"
"13449",11331171,2021-08-02,2021-08-03,1,2,14,"Agencia_1",79,"Confirmed"
"13450",11331156,2021-08-02,2021-08-03,1,2,14,"Agencia_1",79,"Cancelled"
"13451",11331185,2021-08-02,2021-08-03,4,3,14,"Agencia_1",125.49,"Cancelled"
"13452",11331135,2021-08-02,2021-08-06,2,3,14,"Agencia_1",135.14,"Cancelled"
"13453",11331150,2021-08-02,2021-08-09,4,3,14,"Agencia_1",120.0525,"Cancelled"
"13454",11331127,2021-08-02,2021-08-07,5,3,14,"Agencia_1",120.69,"Cancelled"
"13455",11331129,2021-08-02,2021-08-07,5,3,14,"Agencia_1",120.69,"Cancelled"
"13456",11323354,2021-08-01,2021-09-08,5,2,14,"Agencia_1",88.992,"Cancelled"
"13457",11316974,2021-07-31,2021-07-31,1,3,14,"Agencia_1",114.99,"Cancelled"
"13458",11316975,2021-07-31,2021-07-31,1,2,14,"Agencia_1",94.99,"Cancelled"
"13459",11316696,2021-07-31,2021-07-31,1,2,14,"Agencia_1",103.54,"Confirmed"
"13460",11204141,2021-07-14,2021-07-14,2,2,14,"Agencia_1",68.99,"Cancelled"
"13461",11599444,2021-09-09,2021-09-09,1,2,14,"Agencia_1",82,"Cancelled"
"13462",11599401,2021-09-09,2021-09-12,4,2,14,"Agencia_1",73.9975,"Cancelled"
"13463",11267057,2021-07-23,2021-07-25,1,2,14,"Agencia_1",55,"Cancelled"
"13464",11204891,2021-07-14,2021-08-01,3,3,14,"Agencia_1",80.1366666666667,"Cancelled"
"13465",11317103,2021-07-31,2021-10-23,3,2,14,"Agencia_1",65.2866666666667,"Confirmed"
"13466",11182765,2021-07-11,2021-07-14,3,1,14,"Agencia_1",60.66,"Cancelled"
"13467",11613026,2021-09-11,2021-09-18,4,2,14,"Agencia_1",91.245,"Cancelled"
"13468",11612999,2021-09-11,2021-09-24,2,3,14,"Agencia_1",155.965,"Cancelled"
"13469",11267189,2021-07-24,2021-07-29,1,3,14,"Agencia_1",82.45,"Confirmed"
"13470",11317130,2021-07-31,2021-10-23,3,2,14,"Agencia_1",-0.176666666666667,"Confirmed"
"13471",11267286,2021-07-24,2021-07-24,1,2,14,"Agencia_1",88.99,"Cancelled"
"13472",11317164,2021-07-31,2021-07-31,1,2,14,"Agencia_1",98.99,"Cancelled"
"13473",11267302,2021-07-24,2021-07-24,1,2,14,"Agencia_1",88.99,"Cancelled"
"13474",11267424,2021-07-24,2021-08-10,1,3,14,"Agencia_1",103.9,"Cancelled"
"13475",11267511,2021-07-24,2021-07-24,1,2,14,"Agencia_1",88.99,"Confirmed"
"13476",11572300,2021-09-06,2021-09-11,1,2,14,"Agencia_1",98.99,"Cancelled"
"13477",11345781,2021-08-04,2021-08-10,4,1,14,"Agencia_1",114.2425,"Cancelled"
"13478",11379037,2021-08-09,2021-08-23,3,3,14,"Agencia_1",96.8033333333333,"Cancelled"
"13479",11347433,2021-08-04,2021-08-09,6,3,14,"Agencia_1",116.865,"Confirmed"
"13480",11613255,2021-09-11,2021-09-11,1,2,14,"Agencia_1",134.99,"Cancelled"
"13481",11345831,2021-08-04,2021-08-04,2,1,14,"Agencia_1",88.99,"Confirmed"
"13482",11345863,2021-08-04,2021-08-04,2,1,14,"Agencia_1",97.99,"Confirmed"
"13483",11345876,2021-08-04,2021-08-04,1,1,14,"Agencia_1",88.99,"Cancelled"
"13484",11345884,2021-08-04,2021-08-05,1,2,14,"Agencia_1",88.99,"Cancelled"
"13485",11347500,2021-08-04,2021-08-05,1,2,14,"Agencia_1",88.99,"Cancelled"
"13486",11347478,2021-08-04,2021-08-05,3,2,14,"Agencia_1",120.993333333333,"Cancelled"
"13487",11347506,2021-08-04,2021-08-18,4,2,14,"Agencia_1",108.795,"Cancelled"
"13488",11346173,2021-08-04,2021-08-04,2,2,14,"Agencia_1",88.99,"Cancelled"
"13489",11613435,2021-09-11,2021-09-24,3,2,14,"Agencia_1",111.633333333333,"Cancelled"
"13490",11390779,2021-08-10,2021-08-13,3,1,14,"Agencia_1",145.993333333333,"Confirmed"
"13491",11390780,2021-08-10,2021-08-13,3,2,14,"Agencia_1",145.993333333333,"Confirmed"
"13492",11390591,2021-08-10,2021-08-11,1,2,14,"Agencia_1",118.99,"Cancelled"
"13493",11390755,2021-08-10,2021-08-30,5,3,14,"Agencia_1",101.578,"Confirmed"
"13494",11339837,2021-08-03,2021-08-08,4,2,14,"Agencia_1",93.9925,"Cancelled"
"13495",11586160,2021-09-08,2021-09-11,1,3,14,"Agencia_1",139,"Cancelled"
"13496",11613580,2021-09-11,2021-10-18,2,2,14,"Agencia_1",74.995,"Cancelled"
"13497",11345935,2021-08-04,2021-08-04,2,2,14,"Agencia_1",88.99,"Cancelled"
"13498",11346210,2021-08-04,2021-08-08,4,2,14,"Agencia_1",99.245,"Cancelled"
"13499",11642666,2021-09-15,2021-09-21,1,3,14,"Agencia_1",68.63,"Cancelled"
"13500",11379170,2021-08-09,2021-08-20,4,3,14,"Agencia_1",110.17,"Cancelled"
"13501",11347582,2021-08-04,2021-08-04,2,2,14,"Agencia_1",88.995,"Cancelled"
"13502",11347609,2021-08-04,2021-08-10,2,2,14,"Agencia_1",63.495,"Confirmed"
"13503",11390986,2021-08-10,2021-08-16,2,2,14,"Agencia_1",98.995,"Cancelled"
"13504",11391076,2021-08-10,2021-08-12,1,3,14,"Agencia_1",112.4,"Cancelled"
"13505",11339886,2021-08-03,2021-08-12,1,3,14,"Agencia_1",535.46,"Confirmed"
"13506",11613922,2021-09-11,2021-09-12,1,2,14,"Agencia_1",58.99,"Cancelled"
"13507",11391159,2021-08-10,2021-08-18,1,2,14,"Agencia_1",108.99,"Cancelled"
"13508",11613996,2021-09-11,2021-09-29,3,1,14,"Agencia_1",85.8466666666667,"Cancelled"
"13509",11379339,2021-08-09,2021-08-13,2,3,14,"Agencia_1",150.44,"Cancelled"
"13510",11344977,2021-08-04,2021-08-14,7,3,14,"Agencia_1",120.932857142857,"Confirmed"
"13511",11344978,2021-08-04,2021-08-14,7,2,14,"Agencia_1",103.934285714286,"Confirmed"
"13512",11614104,2021-09-11,2021-09-11,1,2,14,"Agencia_1",134.99,"Cancelled"
"13513",11347734,2021-08-04,2021-08-04,1,2,14,"Agencia_1",88.99,"Cancelled"
"13514",11347735,2021-08-04,2021-08-04,1,2,14,"Agencia_1",88.99,"Cancelled"
"13515",11339939,2021-08-03,2021-08-06,3,2,14,"Agencia_1",129.65,"Cancelled"
"13516",11614164,2021-09-11,2021-09-12,1,2,14,"Agencia_1",58.99,"Confirmed"
"13517",11391332,2021-08-10,2021-08-18,2,1,14,"Agencia_1",114.49,"Cancelled"
"13518",11308986,2021-07-30,2021-09-11,2,1,14,"Agencia_1",83.995,"Cancelled"
"13519",11339986,2021-08-03,2021-08-29,4,3,14,"Agencia_1",101.14,"Cancelled"
"13520",11614273,2021-09-11,2021-10-30,3,2,14,"Agencia_1",107.656666666667,"Cancelled"
"13521",11614396,2021-09-11,2021-10-30,2,2,14,"Agencia_1",155.49,"Cancelled"
"13522",11379695,2021-08-09,2021-08-10,2,2,14,"Agencia_1",134.485,"Cancelled"
"13523",11379744,2021-08-09,2021-08-13,2,2,14,"Agencia_1",156.99,"Confirmed"
"13524",11379975,2021-08-09,2021-08-09,2,2,14,"Agencia_1",96.99,"Cancelled"
"13525",11379959,2021-08-09,2021-08-10,1,2,14,"Agencia_1",98.99,"Confirmed"
"13526",11614633,2021-09-11,2021-09-16,3,1,14,"Agencia_1",116.993333333333,"Confirmed"
"13527",11614656,2021-09-11,2021-09-17,2,1,14,"Agencia_1",125.99,"Cancelled"
"13528",11346474,2021-08-04,2021-09-02,1,3,14,"Agencia_1",84.14,"Confirmed"
"13529",11391763,2021-08-10,2021-08-13,6,2,14,"Agencia_1",125.823333333333,"Cancelled"
"13530",11643079,2021-09-15,2021-09-21,1,2,14,"Agencia_1",73.99,"Cancelled"
"13531",11391845,2021-08-10,2021-08-20,4,3,14,"Agencia_1",123.4675,"Confirmed"
"13532",11614782,2021-09-11,2022-01-05,3,3,14,"Agencia_1",44.32,"Cancelled"
"13533",11614834,2021-09-11,2021-10-09,3,1,14,"Agencia_1",88.4,"Confirmed"
"13534",11614836,2021-09-11,2021-10-09,3,3,14,"Agencia_1",86.1566666666667,"Confirmed"
"13535",11391925,2021-08-10,2021-08-23,2,3,14,"Agencia_1",113.67,"Confirmed"
"13536",11391973,2021-08-10,2021-08-16,4,2,14,"Agencia_1",109.24,"Cancelled"
"13537",11643155,2021-09-15,2021-12-23,3,2,14,"Agencia_1",58.65,"Confirmed"
"13538",11643156,2021-09-15,2021-12-23,3,3,14,"Agencia_1",60.87,"Confirmed"
"13539",11615006,2021-09-11,2021-10-11,6,2,14,"Agencia_1",92.3683333333333,"Cancelled"
"13540",11586422,2021-09-08,2021-09-16,1,1,14,"Agencia_1",79,"Cancelled"
"13541",11347954,2021-08-04,2021-08-05,3,2,14,"Agencia_1",120.993333333333,"Cancelled"
"13542",11380163,2021-08-09,2021-08-09,1,2,14,"Agencia_1",94.99,"Cancelled"
"13543",11380137,2021-08-09,2021-08-09,2,2,14,"Agencia_1",96.99,"Cancelled"
"13544",11347955,2021-08-04,2021-08-04,1,1,14,"Agencia_1",88.99,"Confirmed"
"13545",11392041,2021-08-10,2021-08-12,6,2,14,"Agencia_1",127.156666666667,"Cancelled"
"13546",11392115,2021-08-10,2021-08-14,4,2,14,"Agencia_1",121.745,"Cancelled"
"13547",11392116,2021-08-10,2021-08-14,4,2,14,"Agencia_1",121.745,"Cancelled"
"13548",11347959,2021-08-04,2021-08-19,7,2,14,"Agencia_1",100.178571428571,"Cancelled"
"13549",11348141,2021-08-04,2021-08-08,5,2,14,"Agencia_1",103.192,"Cancelled"
"13550",11380211,2021-08-09,2021-08-21,7,2,14,"Agencia_1",96.9,"Cancelled"
"13551",11380265,2021-08-09,2021-09-20,4,2,14,"Agencia_1",0,"Confirmed"
"13552",11380263,2021-08-09,2021-08-10,2,1,14,"Agencia_1",98.99,"Cancelled"
"13553",11615328,2021-09-11,2021-09-12,1,3,14,"Agencia_1",68.99,"Cancelled"
"13554",11392284,2021-08-10,2021-08-18,3,3,14,"Agencia_1",148.323333333333,"Cancelled"
"13555",11340226,2021-08-03,2021-08-10,2,2,14,"Agencia_1",98.99,"Cancelled"
"13556",11615277,2021-09-11,2021-09-11,1,1,14,"Agencia_1",134.99,"Confirmed"
"13557",11615453,2021-09-11,2021-10-25,3,2,14,"Agencia_1",67.4366666666667,"Cancelled"
"13558",11380334,2021-08-09,2021-08-09,1,2,14,"Agencia_1",94.99,"Confirmed"
"13559",11380312,2021-08-09,2021-08-09,1,1,14,"Agencia_1",94.99,"Confirmed"
"13560",11380333,2021-08-09,2021-08-09,1,2,14,"Agencia_1",94.99,"Confirmed"
"13561",11380289,2021-08-09,2021-08-10,2,2,14,"Agencia_1",98.99,"Cancelled"
"13562",11348834,2021-08-04,2021-08-06,4,2,14,"Agencia_1",115.4925,"Confirmed"
"13563",11656630,2021-09-16,2021-09-20,1,2,14,"Agencia_1",73.99,"Cancelled"
"13564",11656631,2021-09-16,2021-09-20,1,2,14,"Agencia_1",73.99,"Cancelled"
"13565",11615613,2021-09-11,2021-10-10,5,2,14,"Agencia_1",68.682,"Cancelled"
"13566",11615636,2021-09-11,2021-09-19,2,2,14,"Agencia_1",76.495,"Cancelled"
"13567",11340212,2021-08-03,2021-08-26,5,0,14,"Agencia_1",0,"Confirmed"
"13568",11380364,2021-08-09,2021-08-15,5,2,14,"Agencia_1",103.99,"Cancelled"
"13569",11348948,2021-08-04,2021-08-22,5,3,14,"Agencia_1",88.322,"Cancelled"
"13570",11615669,2021-09-11,2021-10-21,7,2,14,"Agencia_1",88.03,"Cancelled"
"13571",11348379,2021-08-04,2021-08-30,3,3,14,"Agencia_1",96.04,"Cancelled"
"13572",11380458,2021-08-09,2021-08-09,3,2,14,"Agencia_1",97.6566666666667,"Cancelled"
"13573",11408143,2021-08-13,2021-08-13,2,0,14,"Agencia_1",0,"Confirmed"
"13574",11615844,2021-09-11,2021-09-13,1,2,14,"Agencia_1",79,"Cancelled"
"13575",11349012,2021-08-04,2021-08-14,6,3,14,"Agencia_1",84.4833333333333,"Cancelled"
"13576",11346819,2021-08-04,2021-08-04,2,2,14,"Agencia_1",88.99,"Cancelled"
